

1,1,False,{'student_idx': 0, 'question_idx': 1, 'student_skills': array([-5.0017801 , -7.36320617, -8.36096319, -7.24201132, -7.12943233]), 'student_learner_style': array([1., 0., 0., 0.])},0

1,1,False,{'student_idx': 3, 'question_idx': 54, 'student_skills': array([-0.6714876 , -1.34701183, -2.21330813,  0.94928023, -2.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},4

0,0,False,{'student_idx': 3, 'question_idx': 55, 'student_skills': array([-0.6714876 , -1.34701183, -2.21330813,  0.94928023, -2.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

1,1,False,{'student_idx': 3, 'question_idx': 56, 'student_skills': array([-0.6714876 , -1.34701183, -2.21330813,  0.94928023, -2.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 57, 'student_skills': array([-0.6714876 , -1.34701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},18

0,0,False,{'student_idx': 3, 'question_idx': 58, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

0,0,False,{'student_idx': 3, 'question_idx': 59, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

1,1,False,{'student_idx': 3, 'question_idx': 60, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},1

0,0,False,{'student_idx': 3, 'question_idx': 61, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},1

1,1,False,{'student_idx': 3, 'question_idx': 62, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

0,0,False,{'student_idx': 3, 'question_idx': 63, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 64, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

1,1,False,{'student_idx': 3, 'question_idx': 65, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

0,0,False,{'student_idx': 3, 'question_idx': 66, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 67, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

0,0,False,{'student_idx': 3, 'question_idx': 68, 'student_skills': array([-0.6714876 , -1.14701183, -2.21330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 69, 'student_skills': array([-0.6714876 , -1.14701183, -2.01330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 70, 'student_skills': array([-0.6714876 , -1.14701183, -2.01330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 71, 'student_skills': array([-0.6714876 , -1.14701183, -2.01330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},1

1,1,False,{'student_idx': 3, 'question_idx': 72, 'student_skills': array([-0.6714876 , -1.14701183, -2.01330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

1,1,False,{'student_idx': 3, 'question_idx': 73, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 74, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

1,1,False,{'student_idx': 3, 'question_idx': 75, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

1,1,False,{'student_idx': 3, 'question_idx': 76, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 77, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

0,0,False,{'student_idx': 3, 'question_idx': 78, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},3

1,1,False,{'student_idx': 3, 'question_idx': 79, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 80, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

1,1,False,{'student_idx': 3, 'question_idx': 81, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

1,1,False,{'student_idx': 3, 'question_idx': 82, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  0.94928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

0,0,False,{'student_idx': 3, 'question_idx': 83, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},14

0,0,False,{'student_idx': 3, 'question_idx': 84, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 85, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

1,1,False,{'student_idx': 3, 'question_idx': 86, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

1,1,False,{'student_idx': 3, 'question_idx': 87, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 88, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

1,1,False,{'student_idx': 3, 'question_idx': 89, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},1

1,1,False,{'student_idx': 3, 'question_idx': 90, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

0,0,False,{'student_idx': 3, 'question_idx': 91, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

1,1,False,{'student_idx': 3, 'question_idx': 92, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.23365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

1,1,False,{'student_idx': 3, 'question_idx': 93, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},18

1,1,False,{'student_idx': 3, 'question_idx': 94, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},4

1,1,False,{'student_idx': 3, 'question_idx': 95, 'student_skills': array([-0.6714876 , -1.14701183, -1.81330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 96, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

1,1,False,{'student_idx': 3, 'question_idx': 97, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

0,0,False,{'student_idx': 3, 'question_idx': 98, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},5

1,1,False,{'student_idx': 3, 'question_idx': 99, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 100, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -2.03365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

0,0,False,{'student_idx': 3, 'question_idx': 101, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},18

1,1,False,{'student_idx': 3, 'question_idx': 102, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 103, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

0,0,False,{'student_idx': 3, 'question_idx': 104, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

0,0,False,{'student_idx': 3, 'question_idx': 105, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},4

1,1,False,{'student_idx': 3, 'question_idx': 106, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

0,0,False,{'student_idx': 3, 'question_idx': 107, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

0,0,False,{'student_idx': 3, 'question_idx': 108, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 109, 'student_skills': array([-0.6714876 , -1.14701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

1,1,False,{'student_idx': 3, 'question_idx': 110, 'student_skills': array([-0.6714876 , -0.94701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

0,0,False,{'student_idx': 3, 'question_idx': 111, 'student_skills': array([-0.6714876 , -0.94701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

0,0,False,{'student_idx': 3, 'question_idx': 112, 'student_skills': array([-0.6714876 , -0.74701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

1,1,False,{'student_idx': 3, 'question_idx': 113, 'student_skills': array([-0.6714876 , -0.74701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

1,1,False,{'student_idx': 3, 'question_idx': 114, 'student_skills': array([-0.6714876 , -0.74701183, -1.61330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

1,1,False,{'student_idx': 3, 'question_idx': 115, 'student_skills': array([-0.6714876 , -0.74701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 116, 'student_skills': array([-0.6714876 , -0.74701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},3

0,0,False,{'student_idx': 3, 'question_idx': 117, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

1,1,False,{'student_idx': 3, 'question_idx': 118, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 119, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 120, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

0,0,False,{'student_idx': 3, 'question_idx': 121, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

1,1,False,{'student_idx': 3, 'question_idx': 122, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

1,1,False,{'student_idx': 3, 'question_idx': 123, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

1,1,False,{'student_idx': 3, 'question_idx': 124, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.14928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

1,1,False,{'student_idx': 3, 'question_idx': 125, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},14

0,0,False,{'student_idx': 3, 'question_idx': 126, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},5

0,0,False,{'student_idx': 3, 'question_idx': 127, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.83365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

0,0,False,{'student_idx': 3, 'question_idx': 128, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},18

1,1,False,{'student_idx': 3, 'question_idx': 129, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},1

1,1,False,{'student_idx': 3, 'question_idx': 130, 'student_skills': array([-0.6714876 , -0.54701183, -1.41330813,  1.34928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

0,0,False,{'student_idx': 3, 'question_idx': 131, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.34928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 132, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},14

0,0,False,{'student_idx': 3, 'question_idx': 133, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

0,0,False,{'student_idx': 3, 'question_idx': 134, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 135, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

0,0,False,{'student_idx': 3, 'question_idx': 136, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 137, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},3

1,1,False,{'student_idx': 3, 'question_idx': 138, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 139, 'student_skills': array([-0.6714876 , -0.54701183, -1.21330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 140, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

1,1,False,{'student_idx': 3, 'question_idx': 141, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 142, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 143, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 144, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},19

0,0,False,{'student_idx': 3, 'question_idx': 145, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},3

0,0,False,{'student_idx': 3, 'question_idx': 146, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 147, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

0,0,False,{'student_idx': 3, 'question_idx': 148, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},5

1,1,False,{'student_idx': 3, 'question_idx': 149, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.54928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

0,0,False,{'student_idx': 3, 'question_idx': 150, 'student_skills': array([-0.6714876 , -0.54701183, -1.01330813,  1.74928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},14

1,1,False,{'student_idx': 3, 'question_idx': 151, 'student_skills': array([-0.6714876 , -0.34701183, -1.01330813,  1.74928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

1,1,False,{'student_idx': 3, 'question_idx': 152, 'student_skills': array([-0.6714876 , -0.34701183, -1.01330813,  1.74928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

0,0,False,{'student_idx': 3, 'question_idx': 153, 'student_skills': array([-0.4714876 , -0.34701183, -1.01330813,  1.74928023, -1.63365174]), 'student_learner_style': array([0., 0., 1., 0.])},2

1,1,False,{'student_idx': 3, 'question_idx': 154, 'student_skills': array([-0.4714876 , -0.34701183, -1.01330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},18

0,0,False,{'student_idx': 3, 'question_idx': 155, 'student_skills': array([-0.4714876 , -0.34701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

1,1,False,{'student_idx': 3, 'question_idx': 156, 'student_skills': array([-0.4714876 , -0.34701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},0

1,1,False,{'student_idx': 3, 'question_idx': 157, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

0,0,False,{'student_idx': 3, 'question_idx': 158, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 159, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

0,0,False,{'student_idx': 3, 'question_idx': 160, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 161, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

0,0,False,{'student_idx': 3, 'question_idx': 162, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},5

0,0,False,{'student_idx': 3, 'question_idx': 163, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

0,0,False,{'student_idx': 3, 'question_idx': 164, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},4

1,1,False,{'student_idx': 3, 'question_idx': 165, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

0,0,False,{'student_idx': 3, 'question_idx': 166, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 167, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

1,1,False,{'student_idx': 3, 'question_idx': 168, 'student_skills': array([-0.4714876 , -0.14701183, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},11

1,1,False,{'student_idx': 3, 'question_idx': 169, 'student_skills': array([-0.4714876 ,  0.05298817, -0.81330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

0,0,False,{'student_idx': 3, 'question_idx': 170, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 171, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

1,1,False,{'student_idx': 3, 'question_idx': 172, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

0,0,False,{'student_idx': 3, 'question_idx': 173, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},15

0,0,False,{'student_idx': 3, 'question_idx': 174, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

0,0,False,{'student_idx': 3, 'question_idx': 175, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},7

0,0,False,{'student_idx': 3, 'question_idx': 176, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

0,0,False,{'student_idx': 3, 'question_idx': 177, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

0,0,False,{'student_idx': 3, 'question_idx': 178, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},13

1,1,False,{'student_idx': 3, 'question_idx': 179, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},16

0,0,False,{'student_idx': 3, 'question_idx': 180, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

1,1,False,{'student_idx': 3, 'question_idx': 181, 'student_skills': array([-0.4714876 ,  0.05298817, -0.61330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},9

1,1,False,{'student_idx': 3, 'question_idx': 182, 'student_skills': array([-0.4714876 ,  0.05298817, -0.41330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 183, 'student_skills': array([-0.4714876 ,  0.05298817, -0.21330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

1,1,False,{'student_idx': 3, 'question_idx': 184, 'student_skills': array([-0.4714876 ,  0.05298817, -0.21330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},3

0,0,False,{'student_idx': 3, 'question_idx': 185, 'student_skills': array([-0.4714876 ,  0.05298817, -0.21330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},4

1,1,False,{'student_idx': 3, 'question_idx': 186, 'student_skills': array([-0.4714876 ,  0.05298817, -0.21330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},5

0,0,False,{'student_idx': 3, 'question_idx': 187, 'student_skills': array([-0.4714876 ,  0.05298817, -0.21330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},17

1,1,False,{'student_idx': 3, 'question_idx': 188, 'student_skills': array([-0.4714876 ,  0.05298817, -0.01330813,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

0,0,False,{'student_idx': 3, 'question_idx': 189, 'student_skills': array([-0.4714876 ,  0.05298817,  0.18669187,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},10

1,1,False,{'student_idx': 3, 'question_idx': 190, 'student_skills': array([-0.4714876 ,  0.25298817,  0.18669187,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},6

0,0,False,{'student_idx': 3, 'question_idx': 191, 'student_skills': array([-0.2714876 ,  0.25298817,  0.18669187,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},2

0,0,False,{'student_idx': 3, 'question_idx': 192, 'student_skills': array([-0.2714876 ,  0.25298817,  0.18669187,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},8

1,1,False,{'student_idx': 3, 'question_idx': 193, 'student_skills': array([-0.2714876 ,  0.25298817,  0.18669187,  1.74928023, -1.43365174]), 'student_learner_style': array([0., 0., 1., 0.])},12

